movie_id,movie_name,genre,release_date,rating,box_office,imdb_rating,budget,multigenre,multilanguage,multicompany,multicountry,Country,Year,runtime,Nominations,Wins
257,Oliver Twist,"Crime, Drama, Family",2005-09-23,6.7,42580321.0,,50000000.0,yes,no,yes,yes,,,,,
15487,The Greatest Game Ever Played,"Drama, Family",2005-09-30,6.9,15431177.0,,25000000.0,yes,no,no,no,,,,,
398,Capote,"Crime, Drama",2005-09-30,6.9,49327405.0,,7000000.0,yes,no,yes,yes,,,,,
11968,Into the Blue,"Action, Thriller, Adventure, Crime",2005-09-30,5.8,46117696.0,,50000000.0,yes,no,yes,no,,,,,
14517,Mirrormask,Fantasy,2005-01-25,6.6,,,4000000.0,no,no,yes,yes,,,,,
5236,Kiss Kiss Bang Bang,"Action, Comedy, Crime, Mystery",2005-09-05,7.2,15785148.0,,15000000.0,yes,no,yes,no,,,,,
9763,Goal!: The Dream Begins,Drama,2005-06-06,6.6,,,30000000.0,no,yes,yes,yes,,,,,
10017,The Wraith,"Romance, Science Fiction, Horror, Action, Crime",1986-11-21,5.9,,,2700000.0,yes,no,yes,yes,,,,,
27759,55 Days at Peking,"Action, Drama, History",1963-05-06,6.5,,,17000000.0,yes,no,yes,no,,,,,
9910,Two for the Money,"Comedy, Crime, Drama, Thriller",2005-10-07,5.9,30526509.0,,35000000.0,yes,no,yes,no,,,,,
142,Brokeback Mountain,"Drama, Romance",2005-09-02,7.5,178062759.0,,14000000.0,yes,no,yes,yes,,,,,
9621,Elizabethtown,"Comedy, Drama, Romance",2005-10-06,6.1,52164016.0,,57000000.0,yes,no,yes,no,,,,,
9701,North Country,Drama,2005-02-12,6.9,25211175.0,,35000000.0,no,no,yes,no,,,,,
3291,"Good Night, and Good Luck.","Drama, History",2005-09-16,6.8,54641191.0,,7000000.0,yes,no,yes,yes,,,,,
16608,The Proposition,"Action, Adventure, Crime, Drama, Thriller, Western",2005-10-06,7.1,,,2000000.0,yes,no,yes,yes,,,,,
791,The Fog,"Horror, Thriller",2005-10-14,3.8,46201432.0,,18000000.0,yes,yes,yes,no,,,,,
2610,Shopgirl,"Comedy, Drama, Romance",2005-10-21,5.7,,,10284523.0,yes,yes,yes,no,,,,,
8066,Stay,"Mystery, Thriller, Drama",2005-09-24,6.5,,,50000000.0,yes,no,yes,no,,,,,
1656,The Legend of Zorro,"Action, Adventure",2005-10-24,5.9,142400065.0,,75000000.0,yes,yes,yes,yes,,,,,
6963,The Weather Man,"Comedy, Drama",2005-10-20,6.0,19126398.0,,20000000.0,yes,yes,yes,yes,,,,,
215,Saw II,Horror,2005-10-28,6.3,147748505.0,,4000000.0,no,no,yes,no,,,,,
1951,Manderlay,Drama,2005-05-16,6.9,,,14200000.0,no,no,yes,yes,,,,,
25763,Damnation Alley,"Action, Adventure, Science Fiction",1977-09-10,5.0,,,17000000.0,yes,yes,no,no,,,,,
25,Jarhead,"Drama, War",2005-11-04,6.6,97076152.0,,72000000.0,yes,yes,yes,yes,,,,,
10060,Get Rich or Die Tryin',Drama,2005-11-09,6.3,46563961.0,,40000000.0,no,no,yes,no,,,,,
231,Syriana,"Drama, Thriller",2005-11-23,6.3,93974620.0,,50000000.0,yes,yes,yes,no,,,,,
8999,Derailed,"Drama, Thriller",2005-11-11,6.1,57479076.0,,22000000.0,yes,yes,yes,yes,,,,,
4348,Pride & Prejudice,"Drama, Romance",2005-09-16,7.8,121616555.0,,28000000.0,yes,no,yes,yes,,,,,
9885,Wolf Creek,"Horror, Thriller",2005-01-01,6.1,30762648.0,,1000000.0,yes,yes,yes,no,,,,,
674,Harry Potter and the Goblet of Fire,"Adventure, Fantasy, Family",2005-11-05,7.5,895921036.0,,150000000.0,yes,yes,yes,yes,,,,,
69,Walk the Line,"Drama, Music, Romance",2005-09-13,7.3,186797986.0,,28000000.0,yes,yes,yes,yes,,,,,
1833,Rent,"Drama, Romance",2005-11-23,6.7,31670620.0,,40000000.0,yes,no,yes,no,,,,,
6795,Zathura: A Space Adventure,"Family, Fantasy, Science Fiction, Adventure",2005-11-06,6.1,65079236.0,,65000000.0,yes,no,yes,no,,,,,
13499,"Yours, Mine & Ours","Comedy, Family, Romance",2005-11-23,5.7,72662923.0,,45000000.0,yes,no,yes,no,,,,,
116,Match Point,"Drama, Thriller, Crime, Romance",2005-10-26,7.2,85638656.0,,15000000.0,yes,no,no,yes,,,,,
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Adventure, Family, Fantasy",2005-12-07,6.7,745013115.0,,180000000.0,yes,yes,yes,yes,,,,,
1904,Memoirs of a Geisha,"Drama, History, Romance",2005-12-06,7.3,162242962.0,,85000000.0,yes,yes,yes,no,,,,,
9515,The Matador,"Action, Comedy, Crime, Drama, Thriller",2005-05-12,6.2,17347231.0,,10000000.0,yes,yes,no,yes,,,,,
8053,The Three Burials of Melquiades Estrada,"Adventure, Crime, Drama, Mystery, Western",2005-11-17,7.0,,,15000000.0,yes,yes,yes,yes,,,,,
612,Munich,"Drama, Action, History, Thriller",2005-12-22,7.0,130982129.0,,70000000.0,yes,yes,yes,yes,,,,,
9899,The Producers,"Comedy, Music",2005-12-25,6.1,38075318.0,,45000000.0,yes,no,yes,no,,,,,
546,Transamerica,Drama,2005-12-23,6.9,15151744.0,,1000000.0,no,no,yes,no,,,,,
2800,Rumor Has It...,Comedy,2005-12-23,5.3,88933562.0,,70000000.0,no,yes,yes,no,,,,,
9641,Cheaper by the Dozen 2,Comedy,2005-12-21,5.8,130154568.0,,60000000.0,no,no,yes,no,,,,,
7552,Fun with Dick and Jane,Comedy,2005-12-21,5.9,204681899.0,,100000000.0,no,no,yes,no,,,,,
9687,Keeping Mum,Comedy,2005-12-02,6.5,18575768.0,,169000.0,no,no,no,no,,,,,
11400,The New World,"Drama, History, Romance",2005-12-25,6.4,,,30000000.0,yes,no,yes,no,,,,,
168705,BloodRayne,"Action, Adventure, Fantasy, Horror",2005-10-22,3.6,,,25000000.0,yes,yes,no,no,,,,,
1690,Hostel,Horror,2005-01-06,5.7,81979826.0,,4800000.0,no,no,yes,no,,,,,
9044,Tristan & Isolde,Drama,2006-04-07,6.4,,,31000000.0,no,no,yes,yes,,,,,
17379,Last Holiday,"Adventure, Comedy, Drama",2006-01-13,6.4,43451846.0,,45000000.0,yes,yes,no,no,,,,,
834,Underworld: Evolution,"Fantasy, Action, Science Fiction, Thriller",2006-01-12,6.4,111476513.0,,50000000.0,yes,yes,yes,no,,,,,
12701,Revolution,"Adventure, Drama, History, War",1985-12-25,5.3,,,28000000.0,yes,no,yes,yes,,,,,
1969,Bandidas,"Action, Comedy, Western, Crime",2006-01-18,5.8,,,35000000.0,yes,yes,yes,yes,,,,,
13275,Annapolis,Drama,2006-01-27,6.0,17496992.0,,26000000.0,no,no,no,no,,,,,
11565,Big Momma's House 2,"Comedy, Crime",2006-01-26,5.4,141522961.0,,40000000.0,yes,no,yes,no,,,,,
11283,Nanny McPhee,"Fantasy, Comedy, Family",2005-10-21,6.4,123276807.0,,25000000.0,yes,no,yes,yes,,,,,
9286,Final Destination 3,"Horror, Mystery",2006-02-10,5.8,118890272.0,,25000000.0,yes,no,yes,yes,,,,,
292,Dave Chappelle's Block Party,"Comedy, Documentary, Music",2005-09-12,6.5,,,3000000.0,yes,yes,no,no,,,,,
9754,Firewall,Thriller,2006-02-10,5.6,82751189.0,,45000000.0,no,no,yes,yes,,,,,
10263,Tamara,"Fantasy, Horror, Thriller",2005-05-12,5.1,,,4750000.0,yes,no,yes,no,,,,,
9959,Freedomland,"Drama, Thriller, Crime, Mystery",2006-02-17,5.2,,,37665000.0,yes,yes,yes,no,,,,,
14256,Winter Passing,"Comedy, Drama",2006-02-07,6.7,,,3500000.0,yes,no,yes,no,,,,,
9036,Eight Below,"Adventure, Drama, Family",2006-02-17,6.7,120455994.0,,40000000.0,yes,no,yes,no,,,,,
7304,Running Scared,"Action, Crime, Drama, Thriller",2006-01-06,7.0,,,17000000.0,yes,yes,yes,yes,,,,,
16781,Madea's Family Reunion,"Drama, Comedy, Romance",2006-02-24,6.0,63368939.0,,6000000.0,yes,yes,no,no,,,,,
10025,Just My Luck,"Comedy, Drama, Family, Fantasy, Romance",2006-05-12,5.8,38159905.0,,28000000.0,yes,no,yes,no,,,,,
9682,Pulse,"Horror, Thriller",2006-08-11,5.0,29907685.0,,38000000.0,yes,yes,no,no,,,,,
2207,16 Blocks,"Action, Adventure, Crime, Thriller",2006-03-01,6.2,65664721.0,,55000000.0,yes,no,yes,yes,,,,,
6877,Failure to Launch,Comedy,2006-03-10,5.5,130224158.0,,50000000.0,no,no,yes,no,,,,,
950,Ice Age: The Meltdown,"Animation, Family, Comedy, Adventure",2006-03-23,6.5,660998756.0,,80000000.0,yes,no,yes,no,,,,,
752,V for Vendetta,"Action, Thriller, Fantasy",2006-03-15,7.7,132511035.0,,54000000.0,yes,no,yes,yes,,,,,
9655,She's the Man,"Comedy, Drama, Family, Romance",2006-03-17,6.4,57194667.0,,20000000.0,yes,no,yes,no,,,,,
9388,Thank You for Smoking,"Comedy, Drama",2005-09-05,7.1,39323027.0,,6500000.0,yes,no,yes,no,,,,,
9950,Find Me Guilty,Drama,2006-03-16,6.5,,,13000000.0,no,no,yes,yes,,,,,
388,Inside Man,"Crime, Drama, Thriller",2006-03-23,7.3,186003591.0,,45000000.0,yes,yes,yes,no,,,,,
868,Tsotsi,"Crime, Drama",2005-08-18,6.9,,,3000000.0,yes,yes,yes,no,,,,,
14191,Aquamarine,"Fantasy, Romance, Family, Comedy",2006-03-03,5.8,22989957.0,,12000000.0,yes,no,yes,yes,,,,,
9792,The Hills Have Eyes,"Horror, Thriller",2006-03-10,6.1,70008952.0,,15000000.0,yes,no,yes,yes,,,,,
10067,The Shaggy Dog,"Comedy, Family",2006-03-09,4.5,87134280.0,,50000000.0,yes,no,yes,no,,,,,
12763,Take the Lead,Music,2006-03-17,6.6,66499627.0,,30000000.0,no,no,yes,no,,,,,
186,Lucky Number Slevin,"Drama, Thriller, Crime, Mystery",2006-02-24,7.4,56308881.0,,27000000.0,yes,no,yes,yes,,,,,
219,Volver,"Comedy, Drama, Romance",2006-03-16,7.3,85585177.0,,12899867.0,yes,no,no,no,,,,,
13751,Akeelah and the Bee,Drama,2006-04-28,6.7,18948425.0,,8000000.0,no,no,yes,no,,,,,
10069,Stay Alive,"Horror, Thriller",2006-03-24,5.3,27298695.0,,9000000.0,yes,no,yes,no,,,,,
3093,Basic Instinct 2,"Crime, Mystery, Thriller",2006-03-29,4.6,38629478.0,,70000000.0,yes,yes,yes,yes,,,,,
9270,Brick,"Drama, Mystery",2005-01-30,6.8,,,475000.0,yes,no,no,no,,,,,
13960,ATL,Drama,2006-03-31,6.0,,,20000000.0,no,no,no,no,,,,,
9389,Renaissance,"Action, Animation, Science Fiction",2006-03-16,6.7,,,18000000.0,yes,yes,yes,yes,,,,,
2652,Hard Candy,"Drama, Thriller",2005-01-14,6.8,,,950000.0,yes,no,no,no,,,,,
5820,The Sentinel,"Action, Thriller, Crime",2006-04-19,5.8,78810595.0,,60000000.0,yes,no,yes,no,,,,,
9904,The Wild,"Family, Animation",2006-03-06,5.1,102338515.0,,80000000.0,yes,no,yes,yes,,,,,
588,Silent Hill,"Horror, Mystery",2006-04-21,6.3,100605135.0,,50000000.0,yes,no,yes,yes,,,,,
956,Mission: Impossible III,"Adventure, Action, Thriller",2006-05-03,6.5,398479497.0,,150000000.0,yes,yes,yes,yes,,,,,
9530,RV,Comedy,2006-04-28,5.6,87528173.0,,50000000.0,no,no,yes,yes,,,,,
9829,United 93,"Drama, History, Crime, Thriller, Action",2006-04-28,6.9,76700659.0,,15000000.0,yes,yes,yes,yes,,,,,
7870,Down in the Valley,"Drama, Romance",2005-05-13,6.0,,,8000000.0,yes,yes,no,no,,,,,
503,Poseidon,"Adventure, Action, Drama, Thriller",2006-05-12,5.5,181674817.0,,160000000.0,yes,yes,yes,no,,,,,
591,The Da Vinci Code,"Thriller, Mystery",2006-05-17,6.5,760006945.0,,125000000.0,yes,yes,yes,yes,,,,,
36668,X-Men: The Last Stand,"Adventure, Action, Science Fiction, Thriller",2006-05-24,6.3,460435291.0,,210000000.0,yes,no,yes,yes,,,,,
9767,The Break-Up,"Romance, Comedy",2006-06-01,5.6,205668210.0,,52000000.0,yes,no,yes,no,,,,,
18164,Twelve and Holding,Drama,2005-09-11,7.0,,,400000.0,no,no,no,no,,,,,
920,Cars,"Animation, Adventure, Comedy, Family",2006-06-08,6.6,461983149.0,,120000000.0,yes,yes,yes,no,,,,,
9700,The Lost City,"Drama, Romance",2005-09-03,5.9,,,9600000.0,yes,no,no,no,,,,,
14167,Standing Still,"Comedy, Drama, Romance",2005-01-02,5.7,,,1700000.0,yes,no,yes,no,,,,,
806,The Omen,"Drama, Horror, Thriller",2006-06-06,5.3,119974972.0,,25000000.0,yes,no,yes,no,,,,,
9353,Nacho Libre,"Comedy, Family",2006-06-16,5.6,99255460.0,,32000000.0,yes,yes,yes,no,,,,,
2044,The Lake House,"Romance, Drama, Mystery",2006-06-16,6.5,114830111.0,,40000000.0,yes,no,yes,no,,,,,
9339,Click,"Comedy, Drama, Fantasy, Romance",2006-06-22,6.0,240685326.0,,82500000.0,yes,yes,yes,no,,,,,
350,The Devil Wears Prada,"Comedy, Drama, Romance",2006-06-30,7.0,326713521.0,,35000000.0,yes,yes,yes,no,,,,,
58,Pirates of the Caribbean: Dead Man's Chest,"Adventure, Fantasy, Action",2006-06-20,7.0,1066179725.0,,200000000.0,yes,yes,yes,no,,,,,
1819,"You, Me and Dupree","Comedy, Romance",2006-07-14,5.4,130628903.0,,54000000.0,yes,no,yes,no,,,,,
2295,Clerks II,Comedy,2006-05-25,6.9,26984975.0,,5000000.0,no,no,yes,no,,,,,
9697,Lady in the Water,"Drama, Thriller, Fantasy, Mystery",2006-07-21,5.3,72785169.0,,75000000.0,yes,no,yes,no,,,,,
1887,Marie Antoinette,"Drama, History",2006-05-24,6.5,60917189.0,,40000000.0,yes,yes,yes,yes,,,,,
13508,Who Killed the Electric Car?,Documentary,2006-08-04,7.2,,,1000000.0,no,yes,yes,no,,,,,
1781,An Inconvenient Truth,Documentary,2006-01-24,6.7,49782012.0,,1000000.0,no,no,yes,no,,,,,
9615,The Fast and the Furious: Tokyo Drift,"Action, Crime, Drama, Thriller",2006-06-03,6.1,158964610.0,,85000000.0,yes,yes,no,yes,,,,,
1452,Superman Returns,"Adventure, Fantasy, Action, Science Fiction",2006-06-28,5.4,391081192.0,,270000000.0,yes,yes,yes,no,,,,,
773,Little Miss Sunshine,"Comedy, Drama",2006-07-26,7.5,101059401.0,,8000000.0,yes,no,yes,no,,,,,
1164,Babel,Drama,2006-09-08,6.9,135330182.0,,25000000.0,no,yes,yes,yes,,,,,
31915,Prophecy,"Horror, Science Fiction",1979-01-01,5.4,,,12000000.0,yes,no,no,no,,,,,
9072,Little Man,"Comedy, Crime",2006-08-31,5.3,104003322.0,,64000000.0,yes,no,yes,no,,,,,
9297,Monster House,"Animation, Comedy, Family, Fantasy",2006-07-21,6.3,141861243.0,,75000000.0,yes,no,yes,no,,,,,
326,Snakes on a Plane,"Action, Crime, Horror, Thriller",2006-08-06,5.1,62022014.0,,33000000.0,yes,yes,no,no,,,,,
512,Scoop,"Comedy, Mystery",2006-07-27,6.4,39220946.0,,4000000.0,yes,no,yes,no,,,,,
9718,Talladega Nights: The Ballad of Ricky Bobby,Comedy,2006-08-04,6.2,163362430.0,,72500000.0,no,no,yes,no,,,,,
1593,Night at the Museum,"Action, Adventure, Comedy, Family, Fantasy",2006-10-20,6.4,574480841.0,,110000000.0,yes,yes,yes,yes,,,,,
1852,World Trade Center,"Drama, History, Thriller",2006-08-09,5.9,163247198.0,,63000000.0,yes,no,yes,no,,,,,
1262,Stranger Than Fiction,"Comedy, Drama, Fantasy, Romance",2006-09-09,7.1,53653224.0,,30000000.0,yes,no,yes,no,,,,,
43610,The Valley of Decision,Drama,1945-06-01,5.8,,,2160000.0,no,no,no,no,,,,,
82,Miami Vice,"Action, Adventure, Crime, Thriller",2006-07-27,5.7,163794509.0,,135000000.0,yes,yes,yes,yes,,,,,
1402,The Pursuit of Happyness,Drama,2006-12-14,7.7,307127625.0,,55000000.0,no,yes,yes,no,,,,,
77221,Black Gold,"Adventure, Drama",2011-12-21,5.9,,,40000000.0,yes,no,yes,yes,,,,,
5289,Chaos,"Drama, Action, Crime",2005-01-17,6.1,,,20000000.0,yes,no,yes,yes,,,,,
9907,Barnyard,"Animation, Comedy, Family",2006-08-04,5.3,116755080.0,,51000000.0,yes,no,yes,yes,,,,,
9762,Step Up,"Music, Drama, Romance, Crime",2006-08-11,6.7,114194847.0,,12000000.0,yes,no,yes,no,,,,,
15049,Bon Cop Bad Cop,"Action, Comedy, Crime",2006-07-06,6.5,,,8000000.0,yes,yes,yes,no,,,,,
7859,Half Nelson,Drama,2006-08-11,6.5,,,700000.0,no,no,yes,no,,,,,
11559,Tideland,"Fantasy, Drama, Thriller, Science Fiction",2005-09-09,6.3,,,12000000.0,yes,no,no,yes,,,,,
59964,Cabin in the Sky,"Fantasy, Music",1943-04-09,7.1,,,662141.0,yes,no,no,no,,,,,
9788,Accepted,Comedy,2006-08-18,6.2,38623262.0,,23000000.0,no,no,yes,no,,,,,
1491,The Illusionist,"Fantasy, Drama, Thriller, Romance",2006-08-18,7.1,87892388.0,,40000000.0,yes,no,yes,yes,,,,,
1165,The Queen,Drama,2006-09-15,6.8,123384128.0,,15000000.0,no,yes,yes,yes,,,,,
9988,Beerfest,Comedy,2006-08-25,5.8,20387597.0,,17500000.0,no,yes,no,no,,,,,
9708,The Wicker Man,"Mystery, Thriller, Horror",2006-09-01,4.0,38805380.0,,40000000.0,yes,no,yes,yes,,,,,
9813,The Quiet,"Drama, Thriller",2005-09-12,6.1,,,900000.0,yes,no,no,no,,,,,
1116,The Wind That Shakes the Barley,"Drama, History, War",2006-06-23,7.1,,,6500000.0,yes,yes,yes,yes,,,,,
9954,The Covenant,"Action, Adventure, Fantasy, Horror, Science Fiction, Thriller",2006-09-08,5.2,37598767.0,,20000000.0,yes,no,no,no,,,,,
13075,Sherrybaby,Drama,2006-09-08,6.3,,,2000000.0,no,no,no,no,,,,,
1381,The Fountain,"Drama, Adventure, Science Fiction, Romance",2006-09-06,6.8,,,35000000.0,yes,no,yes,no,,,,,
9676,The Black Dahlia,Drama,2006-09-15,5.7,49332692.0,,50000000.0,no,no,yes,yes,,,,,
9766,Gridiron Gang,"Action, Adventure, Crime, Drama",2006-09-15,6.6,41480851.0,,30000000.0,yes,no,no,no,,,,,
1579,Apocalypto,"Action, Adventure, Drama, Thriller",2006-12-07,7.3,120654337.0,,40000000.0,yes,no,yes,no,,,,,
9664,Flyboys,"Action, Adventure, Drama, History, Romance, War",2006-09-22,6.3,17834865.0,,60000000.0,yes,yes,yes,yes,,,,,
12094,Jackass Number Two,"Action, Comedy, Documentary",2006-09-22,6.4,84645164.0,,11000000.0,yes,no,no,no,,,,,
1717,All the King's Men,"Drama, Thriller",2006-09-10,5.7,,,55000000.0,yes,no,yes,no,,,,,
4643,The Guardian,"Action, Adventure, Drama",2006-09-28,6.8,94973540.0,,70000000.0,yes,no,yes,no,,,,,
9842,School for Scoundrels,"Comedy, Drama, Romance",2006-09-29,5.6,23947685.0,,20000000.0,yes,no,no,no,,,,,
1422,The Departed,"Drama, Thriller, Crime",2006-10-05,7.9,291465034.0,,90000000.0,yes,yes,yes,yes,,,,,
9794,Employee of the Month,"Comedy, Romance",2006-10-06,5.4,38528984.0,,12000000.0,yes,yes,no,no,,,,,
9978,Stormbreaker,"Adventure, Action, Family",2006-07-21,5.1,23937870.0,,40000000.0,yes,no,yes,yes,,,,,
7510,Running with Scissors,"Drama, Comedy",2006-10-27,5.8,,,12000000.0,yes,no,no,no,,,,,
1975,The Grudge 2,"Horror, Thriller",2006-10-13,5.3,70711175.0,,20000000.0,yes,yes,yes,no,,,,,
9895,Man of the Year,"Comedy, Drama, Romance, Thriller",2006-10-09,5.8,42472472.0,,20000000.0,yes,no,yes,no,,,,,
8975,The Marine,"Action, Adventure, Drama, Thriller",2006-10-13,5.0,22165608.0,,20000000.0,yes,yes,yes,no,,,,,
9672,Infamous,Drama,2006-11-16,6.4,,,13000000.0,no,yes,yes,no,,,,,
15005,One Night with the King,Drama,2006-10-13,6.1,,,20000000.0,no,no,no,no,,,,,
1440,Little Children,"Romance, Drama",2006-10-06,6.9,,,26000000.0,yes,no,yes,no,,,,,
18925,Facing the Giants,Drama,2006-09-29,6.6,,,100000.0,no,no,no,no,,,,,
1523,The Last King of Scotland,Drama,2006-09-01,7.4,48618191.0,,6000000.0,no,yes,yes,yes,,,,,
1378,Shortbus,"Romance, Drama, Comedy",2006-05-20,6.3,,,2000000.0,yes,no,yes,no,,,,,
9693,Children of Men,"Drama, Action, Thriller, Science Fiction",2006-09-22,7.4,70455770.0,,76000000.0,yes,no,yes,yes,,,,,
1124,The Prestige,"Drama, Mystery, Thriller",2006-10-19,8.0,109676311.0,,40000000.0,yes,no,yes,no,,,,,
3683,Flags of Our Fathers,"War, Drama, History",2006-10-18,6.7,65900249.0,,90000000.0,yes,no,yes,no,,,,,
14012,Flicka,Drama,2006-10-20,6.1,21893591.0,,15000000.0,no,no,yes,yes,,,,,
214,Saw III,"Horror, Thriller, Crime",2006-10-27,6.1,164874275.0,,10000000.0,yes,no,yes,no,,,,,
43884,The Charge of the Light Brigade,"Action, Adventure, Drama, War",1936-10-20,6.8,,,1200000.0,yes,no,no,no,,,,,
1427,Perfume: The Story of a Murderer,"Crime, Fantasy, Drama",2006-09-13,7.1,135039924.0,,50000000.0,yes,no,yes,yes,,,,,
13767,The Santa Clause 3: The Escape Clause,"Comedy, Family, Adventure",2006-11-01,5.0,110768122.0,,12000000.0,yes,no,yes,no,,,,,
9726,A Good Year,"Comedy, Drama, Romance",2006-09-09,6.5,42269923.0,,35000000.0,yes,yes,yes,no,,,,,
36557,Casino Royale,"Adventure, Action, Thriller",2006-11-14,7.3,606000064.0,,150000000.0,yes,yes,yes,yes,,,,,
9836,Happy Feet,"Animation, Comedy",2006-11-16,5.9,384335608.0,,100000000.0,yes,no,yes,no,,,,,
1581,The Holiday,"Comedy, Romance",2006-12-08,6.7,205844805.0,,85000000.0,yes,no,yes,yes,,,,,
313,Snow Cake,"Romance, Drama",2006-02-09,7.3,,,12000000.0,yes,yes,yes,yes,,,,,
7873,Harsh Times,"Crime, Drama, Thriller, Action",2005-09-11,6.3,,,2000000.0,yes,yes,no,no,,,,,
2179,Tenacious D in The Pick of Destiny,"Comedy, Music",2006-11-22,6.5,,,22000000.0,yes,no,yes,no,,,,,
1372,Blood Diamond,"Drama, Thriller, Action",2006-12-07,7.4,171720398.0,,100000000.0,yes,yes,yes,yes,,,,,
9986,Charlotte's Web,"Comedy, Family, Fantasy",2006-12-15,5.8,148964090.0,,85000000.0,yes,no,yes,yes,,,,,
2486,Eragon,"Fantasy, Action, Adventure, Family",2006-12-14,4.9,250425512.0,,100000000.0,yes,no,yes,yes,,,,,
1246,Rocky Balboa,Drama,2006-12-20,6.5,155929020.0,,24000000.0,no,yes,yes,no,,,,,
18615,Fur: An Imaginary Portrait of Diane Arbus,"Drama, Mystery, Romance",2006-08-30,5.8,,,16800000.0,yes,no,yes,no,,,,,
12795,Another Gay Movie,"Comedy, Romance",2006-04-28,5.2,,5.0,500000.0,yes,yes,yes,no,United States,2006,92,1.0,2.0
11170,We Are Marshall,Drama,2006-12-12,6.7,,,65000000.0,no,no,yes,no,,,,,
1247,The Good Shepherd,"Drama, Thriller, History",2006-12-11,6.3,100266865.0,,85000000.0,yes,yes,yes,no,,,,,
1125,Dreamgirls,Drama,2006-12-25,6.6,155430335.0,,70000000.0,no,no,yes,no,,,,,
1646,Freedom Writers,"Crime, Drama",2007-01-05,7.6,43095175.0,,21000000.0,yes,yes,yes,yes,,,,,
8618,The History Boys,"Comedy, Drama",2006-10-02,6.6,,,4000000.0,yes,no,yes,no,,,,,
1259,Notes on a Scandal,"Drama, Romance",2006-12-25,6.9,49814557.0,,15000000.0,yes,yes,yes,no,,,,,
182,The Good German,"War, Crime, Drama, Mystery, Romance, Thriller",2006-12-08,5.9,,,32000000.0,yes,yes,yes,no,,,,,
1251,Letters from Iwo Jima,"Action, Adventure, Drama, War",2006-12-19,7.2,68673228.0,,19000000.0,yes,yes,yes,yes,,,,,
1931,Stomp the Yard,"Drama, Music",2007-05-16,6.1,75511123.0,,13000000.0,yes,no,no,no,,,,,
13967,Miss Potter,"Drama, Family, Romance",2006-12-03,6.3,35078241.0,,30000000.0,yes,no,no,yes,,,,,
1265,Bridge to Terabithia,"Adventure, Drama, Family",2007-02-16,7.0,137587063.0,,60000000.0,yes,no,yes,no,,,,,
10758,Waitress,Comedy,2007-05-25,6.6,22240529.0,,2000000.0,no,no,no,no,,,,,
13668,Catch and Release,"Comedy, Drama, Romance",2006-10-20,5.8,,,25000000.0,yes,no,yes,no,,,,,
7516,Smokin' Aces,"Action, Comedy, Crime, Thriller",2006-12-09,6.4,57232879.0,,17000000.0,yes,no,yes,yes,,,,,
9966,The Messengers,"Mystery, Thriller, Horror",2007-02-02,5.6,55010659.0,,16000000.0,yes,no,yes,no,,,,,
1248,Hannibal Rising,"Crime, Drama, Thriller",2007-02-06,6.0,82169884.0,,50000000.0,yes,yes,yes,yes,,,,,
9757,Norbit,Comedy,2007-02-08,5.0,159814490.0,,60000000.0,no,no,yes,no,,,,,
2062,Ratatouille,"Animation, Comedy, Family, Fantasy",2007-06-22,7.5,623726874.0,,150000000.0,yes,no,yes,no,,,,,
2266,"Paris, je t'aime","Drama, Romance",2006-05-16,6.7,,,13000000.0,yes,yes,yes,no,,,,,
5172,The Astronaut Farmer,"Adventure, Comedy, Drama, Science Fiction",2006-10-15,6.2,,,13000000.0,yes,no,no,no,,,,,
37725,It's a Boy Girl Thing,"Comedy, Fantasy, Romance",2006-12-26,6.3,,,15500000.0,yes,no,yes,yes,,,,,
9828,Unknown,"Crime, Drama, Mystery, Thriller",2006-11-03,6.4,135710029.0,,3700000.0,yes,no,no,no,,,,,
9958,Trailer Park Boys: The Movie,Comedy,2006-10-06,6.8,,7.1,5000000.0,no,no,no,no,"Canada, United States",2006,95,3.0,0.0
1250,Ghost Rider,"Thriller, Action, Fantasy, Horror",2007-02-16,5.2,228738393.0,,110000000.0,yes,no,yes,yes,,,,,
16555,Daddy's Little Girls,"Comedy, Drama, Romance",2007-02-14,6.6,31609243.0,,10000000.0,yes,no,yes,no,,,,,
11172,Music and Lyrics,"Comedy, Music, Romance",2007-02-09,6.2,145896422.0,,40000000.0,yes,no,yes,no,,,,,
3594,The Number 23,"Thriller, Drama, Mystery",2007-02-23,6.3,77677553.0,,30000000.0,yes,no,yes,yes,,,,,
7874,Black Snake Moan,Drama,2006-12-08,6.6,,,15000000.0,no,yes,no,no,,,,,
4638,Hot Fuzz,"Crime, Action, Comedy",2007-02-14,7.4,80577265.0,,12000000.0,yes,no,yes,no,,,,,
1738,Next,"Action, Science Fiction, Thriller",2007-04-24,5.9,77621983.0,,70000000.0,yes,yes,yes,no,,,,,
14375,Romanzo criminale,Drama,2005-09-30,7.3,,,818418.0,no,yes,yes,no,,,,,
31659,Wise Guys,"Comedy, Crime",1986-04-17,6.1,,,13000000.0,yes,no,no,no,,,,,
1949,Zodiac,"Crime, Drama, Mystery, Thriller",2007-03-02,7.3,84785914.0,,65000000.0,yes,no,yes,no,,,,,
1271,300,"Action, Adventure, War",2006-12-09,7.0,456068181.0,,65000000.0,yes,no,yes,no,,,,,
